NOME_DEPARTAMENTO;NOME_SECCIONAL;NOME_DELEGACIA;CIDADE;NUM_BO;ANO_BO;DATA_COMUNICACAO;DATA_OCORRENCIA_BO;HORA_OCORRENCIA_BO;DESC_PERIODO;DESCR_TIPOLOCAL;BAIRRO;LOGRADOURO;NUMERO_LOGRADOURO;LATITUDE;LONGITUDE;NOME_DELEGACIA_CIRCUNSCRIÄ«O;NOME_DEPARTAMENTO_CIRCUNSCRIÄ«O;NOME_SECCIONAL_CIRCUNSCRIÄ«O;NOME_MUNICIPIO_CIRCUNSCRIÄ«O;RUBRICA;DESCR_CONDUTA;NATUREZA_APURADA;MES_ESTATISTICA;ANO_ESTATISTICA
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;GT9190;2023;22/05/2023;22/05/2023;21:30:00;NULL;Via P£blica;CENTRO;AVENIDA FêRES NASSIF CHALUPE;1;-23,54432887;-46,93359385;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal culposa na direá∆o de ve°culo automotor (Art. 303);NULL;LES«O CORPORAL CULPOSA POR ACIDENTE DE TR∂NSITO;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;GW6143;2023;24/05/2023;24/05/2023;14:20:00;NULL;Via P£blica;JARDIM ALABAMA;RODOVIA RENE BENEDITO SILVA;417;-23,53609908;-47,01045061;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal culposa na direá∆o de ve°culo automotor (Art. 303);NULL;LES«O CORPORAL CULPOSA POR ACIDENTE DE TR∂NSITO;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;GY5608;2023;25/05/2023;12/05/2023;18:20:00;NULL;Via P£blica;VILA SANTA RITA;RUA BOTAFOGO;190;-23,555601;-46,9623425;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal culposa na direá∆o de ve°culo automotor (Art. 303);NULL;LES«O CORPORAL CULPOSA POR ACIDENTE DE TR∂NSITO;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;HD0678;2023;30/05/2023;30/05/2023;07:23:00;NULL;Via P£blica;ENGENHEIRO CARDOSO;RUA NELSOM FERREIRA DA COSTA;100;-23,53569092;-46,92406892;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal culposa na direá∆o de ve°culo automotor (Art. 303);NULL;LES«O CORPORAL CULPOSA POR ACIDENTE DE TR∂NSITO;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DDM BARUERI;ITAPEVI;FS1521;2023;30/04/2023;30/04/2023;15:28:00;NULL;Via P£blica;JARDIM MARINA;RUA VITORIA DE SANTO ANTAO;360;-23,54962329;-46,95739559;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
SECRETARIA DA SEGURANÄA PUBLICA;INTEGRAÄ«O PC/PM;INTEGRAÄ«O PC/PM;ITAPEVI;FS5062;2023;01/05/2023;01/05/2023;08:52:00;NULL;Via P£blica;COHAB - SETOR A ;R. PANAÄU;314;-23,56085956;-46,94829182;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;FS9140;2023;02/05/2023;02/05/2023;00:00:00;NULL;Via P£blica;JARDIM SANTO AMêRICO;RUA JOSê BONIFµCIO DE OLIVEIRA;119;-23,5448737;-46,9212102;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;FT2735;2023;02/05/2023;19/04/2023;09:00:31;NULL;Via P£blica;VITAPOLIS;RUA GAIVOTA;25;-23,52898335;-46,92821455;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;FU0106;2023;02/05/2023;01/05/2023;15:00:00;NULL;Via P£blica;CHACARAS SANTA CECILIA;ESTRADA VELHA;105;-23,55899155;-46,91340684;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;FU5701;2023;02/05/2023;01/05/2023;13:00:00;NULL;Via P£blica;CHµCARA SANTA CEC÷LIA;RUA DOS MARISCOS;73;-23,556218;-46,9113047;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;FV0330;2023;03/05/2023;02/05/2023;17:00:00;NULL;Via P£blica;PQ SUBURBANO;RUA DOS POTIGUARAS;7;-23,56737444;-46,94154823;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;FW0047;2023;03/05/2023;20/03/2023;01:32:00;NULL;Via P£blica;PQ SUBURBANO;AVENIDA DOS BRASILEIROS;343;-23,55811662;-46,93663511;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;FW5220;2023;03/05/2023;02/05/2023;06:40:00;NULL;Via P£blica;JARDIM SANTA RITA - 2A PARTE;AVENIDA EDIR AJALA DE OLIVEIRA;133;-23,54884;-46,95504;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;FY0108;2023;04/05/2023;31/03/2023;13:30:00;NULL;Via P£blica;JARDIM GIOIA;RUA ALFA;226;-23,542323;-46,9682475;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;FZ8331;2023;06/05/2023;06/05/2023;11:30:00;NULL;Via P£blica;VILA AURORA;AVENIDA RUBêNS CARAMEZ;1075;-23,55146565;-46,93755596;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DDM BARUERI;ITAPEVI;GA4982;2023;07/05/2023;07/05/2023;16:30:00;NULL;Via P£blica;CHACARAS SANTA CECILIA;RUA DOS MARINHEIROS;95;-23,5537601;-46,9142194;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;GC3785;2023;08/05/2023;08/05/2023;23:15:00;NULL;Hospital;AMADOR BUENO;RUA JO«O NASCIFF CHALUPE;50;-23,5359974;-46,9812746;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;GC9455;2023;09/05/2023;09/05/2023;09:45:54;NULL;Via P£blica;JARDIM NOVA ITAPEVI;HOSPITAL GERAL DE ITAPEVI - RUA JESUINO JOAQUIM DA;0;-23,5377674;-46,9426727;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;GD3282;2023;09/05/2023;07/05/2023;13:00:00;NULL;Via P£blica;JARDIM VITµPOLIS;RUA LAFAIETE RODRIGUES;1002;-23,531616;-46,9248222;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DDM ITAPEVI;ITAPEVI;GE9421;2023;10/05/2023;09/05/2023;20:30:00;NULL;Curso Profissionalizante;CHACARAS SANTA CECILIA;RUA PROFESSOR IRINEU CHALUPE;40;-23,55691849;-46,91422847;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;GG7641;2023;11/05/2023;11/05/2023;15:50:00;NULL;Via P£blica;CENTRO;PRAÄA CARLOS DE CASTRO;129;-23,5462614;-46,9349433;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;GG9899;2023;10/05/2023;07/05/2023;12:40:00;NULL;Via P£blica;VITAPOLIS;RUA BOULEVAR PAULISTANIA;271;-23,53286464;-46,92635884;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;GJ5719;2023;15/05/2023;15/05/2023;04:15:00;NULL;Casa Noturna/Outros;PARQUE ITAMARATI;RUA BONIFµCIO DE ABREU;227;-23,5428173;-46,9326524;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;GJ7864;2023;14/05/2023;14/05/2023;19:00:00;NULL;Via P£blica;JARDIM SANTA RITA;RUA ARNELINO VIEIRA;221;-23,5509537;-46,9547379;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;GJ9319;2023;15/05/2023;14/05/2023;21:00:00;NULL;Via P£blica;VILA SAO FRANCISCO;RUA LÈCIA PINTO DE OLIVEIRA;17;-23,54181631;-46,93001443;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;GN5926;2023;17/05/2023;16/05/2023;18:30:49;NULL;Transeunte;NULL;AVENIDA PEDRO PAULINO;1172;-23,5538881;-46,9448022;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;GP3327;2023;18/05/2023;18/05/2023;13:30:00;NULL;Via P£blica;VILA DONA PAULINA;RUA CAMPO LIMPO;352;-23,54117214;-46,92280552;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;GR6716;2023;20/05/2023;10/05/2023;23:00:00;NULL;Via P£blica;PARQUE SUBURBANO;RUA ALZIRA ROCHA DA SILVA;357;-23,5585014;-46,9371437;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA DA MULHER ONLINE-SEC;DELEGACIA DA MULHER ONLINE;ITAPEVI;GT7827;2023;22/05/2023;20/05/2023;11:10:00;NULL;Metrovi†rio e Ferrovi†rio Metropolitano;PQ SUBURBANO;RUA DOS CARIOCAS;335;-23,55760438;-46,93602006;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA DA MULHER ONLINE-SEC;DELEGACIA DA MULHER ONLINE;ITAPEVI;GU5300;2023;23/05/2023;23/05/2023;00:40:00;NULL;Via P£blica;JARDIM BELA VISTA;RUA OSCµR MARTINS;6;-23,5543349;-46,92212369;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;GV7461;2023;23/05/2023;22/05/2023;18:35:00;NULL;Via P£blica;PQ SUBURBANO;RUA DOS CARIOCAS;22;-23,55507339;-46,93749093;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DDM ITAPEVI;ITAPEVI;GW4266;2023;24/05/2023;24/05/2023;12:02:00;NULL;Hospital;CIDADE DA SAÈDE;RUA JOSê MICHELOTTI;300;-23,5413948;-46,9346986;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;GY5299;2023;25/05/2023;25/05/2023;17:30:00;NULL;Bar/Botequim;CHµCARA SANTA CEC÷LIA;RUA DOS MARISCOS;51;-23,5562932;-46,9115904;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DDM BARUERI;ITAPEVI;HA4184;2023;27/05/2023;27/05/2023;18:30:43;NULL;Via P£blica;JARDIM BELA VISTA;RUA PRINCESA ISABEL;319;-23,55873337;-46,91540527;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DDM BARUERI;ITAPEVI;HA8198;2023;28/05/2023;28/05/2023;13:26:00;NULL;Via P£blica;JARDIM JULIETA;RUA VIT‡RIO;40;-23,54606634;-46,92744722;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;HD9708;2023;30/05/2023;30/05/2023;14:35:00;NULL;Via P£blica;VILA DOLORES;AVENIDA PRESIDENTE VARGAS;315;-23,54240013;-46,93660854;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DDM ITAPEVI;ITAPEVI;HE6519;2023;31/05/2023;31/05/2023;08:39:36;NULL;Via P£blica;PQ SUBURBANO;RUA DOS ACREANOS;1015;-23,56559946;-46,93660369;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;HF6253;2023;30/05/2023;30/05/2023;21:45:00;NULL;Via P£blica;CIDADE DA SAÈDE;RUA SARGENTO ANT‚NIO VI“IRA N‡IA;287;-23,53838961;-46,93644458;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Les∆o corporal (art. 129);NULL;LES«O CORPORAL DOLOSA;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;GD7487;2023;09/05/2023;09/05/2023;16:15:42;NULL;Via P£blica;JARDIM ITAUASSU;AVENIDA JOSê CHALUPE;55;-23,5461168;-46,95870277;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Drogas para consumo pessoal sem autorizaá∆o ou em desacordo (Art.28,caput);NULL;PORTE DE ENTORPECENTES;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;GF4739;2023;10/05/2023;10/05/2023;19:02:00;NULL;Via P£blica;JARDIM ITAPEVI;RUA PROFESSOR IRINEU CHALUPE;1;-23,54912712;-46,91902102;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Drogas para consumo pessoal sem autorizaá∆o ou em desacordo (Art.28,caput);NULL;PORTE DE ENTORPECENTES;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;GR0351;2023;19/05/2023;10/05/2023;09:30:00;NULL;Via P£blica;PQ SUBURBANO;RUA DOS CARIOCAS;22;-23,55507339;-46,93749093;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Drogas para consumo pessoal sem autorizaá∆o ou em desacordo (Art.28,caput);NULL;PORTE DE ENTORPECENTES;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;GR0366;2023;19/05/2023;16/05/2023;10:40:00;NULL;Via P£blica;PQ SUBURBANO;RUA DOS CARIOCAS;22;-23,55507339;-46,93749093;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Drogas para consumo pessoal sem autorizaá∆o ou em desacordo (Art.28,caput);NULL;PORTE DE ENTORPECENTES;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;GZ8042;2023;26/05/2023;26/05/2023;19:40:00;NULL;Via P£blica;VILA SANTO ANTONIO DA BOA VISTA;RUA RENATO APARECIDO LEAL;9;-23,5396689;-46,9222818;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Drogas para consumo pessoal sem autorizaá∆o ou em desacordo (Art.28,caput);NULL;PORTE DE ENTORPECENTES;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;HA1853;2023;27/05/2023;27/05/2023;12:00:00;NULL;Via P£blica;JARDIM ROSEMARY;RUA SERRA NEGRA;315;-23,55802352;-46,92674336;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Drogas para consumo pessoal sem autorizaá∆o ou em desacordo (Art.28,caput);NULL;PORTE DE ENTORPECENTES;5;2023
DECAP;DEL.SEC.3ß OESTE;91ß D.P. CEASA;ITAPEVI;FS4310;2023;01/05/2023;01/05/2023;05:00:00;NULL;Via P£blica;JARDIM BELA VISTA;RUA DAS FL‚RES;186;-23,56206004;-46,91659836;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;FS9122;2023;02/05/2023;01/05/2023;07:30:00;NULL;Via P£blica;PQ BOA ESPERANÄA;RUA JO«O P÷RES DE OLIVEIRA;51;-23,54592265;-46,92205917;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;FT2096;2023;02/05/2023;01/05/2023;22:30:14;NULL;Via P£blica;CHACARA NOSSA SENHORA APARECIDA;ESTRADA DAS PITAS;1;-23,55641351;-46,90793224;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;FT5466;2023;02/05/2023;01/05/2023;21:30:00;NULL;Via P£blica;JARDIM ITAUASSU;RUA FLUMINENSE;61;-23,54801795;-46,96100559;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;FU2019;2023;02/05/2023;01/05/2023;14:41:00;NULL;Via P£blica;PQ SUBURBANO;RUA DOS POTIGUARAS;16;-23,56470776;-46,94321266;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;FU2808;2023;02/05/2023;01/05/2023;NULL;A tarde;Via P£blica;COHAB - SETOR A;RUA LUIZ BELLI;61;-23,5597451;-46,9488904;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;FU4449;2023;02/05/2023;25/04/2023;NULL;A noite;Via P£blica;JARDIM PAULISTA;AVENIDA PEDRO PAULINO;816;-23,55444584;-46,94628073;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;FU5003;2023;02/05/2023;01/04/2023;19:50:00;NULL;Via P£blica;VILA DOLORES;AVENIDA PRESIDENTE VARGAS;125;-23,54358247;-46,93571171;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;FU5580;2023;02/05/2023;29/04/2023;22:00:00;NULL;Via P£blica;CENTRO;AVENIDA RUBêNS CARAMEZ;150;-23,5476153;-46,936127;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;FU7094;2023;02/05/2023;30/04/2023;20:30:00;NULL;Via P£blica;VILA ESPERANÄA;ESTRADA DO SAPIANT«;761;-23,55542343;-46,95501959;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;5;2023
DECAP;DEL.SEC.6ß SANTO AMARO;85ß D.P. JARDIM MIRNA;ITAPEVI;FX2523;2023;04/05/2023;03/05/2023;15:20:00;NULL;Via P£blica;CHµCARAS MONTE SERRAT;ESTRADA DA CRUZ GRANDE;2500;-23,55743007;-47,00195593;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;FX8074;2023;05/05/2023;05/05/2023;01:53:00;NULL;Via P£blica;TRANSURB;CONDOM÷NIO VILA VERDE (ANTIGO TRANSURB) - R. PAU B;118;-23,587862;-46,959053;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Residància;ROUBO - OUTROS;5;2023
DEMACRO;DEL.SEC.CARAPICUIBA;DEL.POL.ITAPEVI;ITAPEVI;FY2337;2023;05/05/2023;04/05/2023;23:10:00;NULL;Via P£blica;JARDIM ROSEMARY;RUA ROQUE ALVES MENDES;46;-23,5625157;-46,9257278;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA 2;ITAPEVI;FY2579;2023;05/05/2023;05/05/2023;00:00:00;NULL;Via P£blica;VILA ROMENIA;RUA BENEDITO DE ABREU;1;-23,54100686;-46,93294803;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Transeunte;ROUBO - OUTROS;5;2023
DIPOL - DEPTO DE INTELIGENCIA;DELEGACIA ELETRONICA;DELEGACIA ELETRONICA;ITAPEVI;FY6771;2023;05/05/2023;04/05/2023;22:58:00;NULL;Via P£blica;JARDIM ROSEMARY;RUA SERRA DAS ARARµS;127;-23,56133581;-46,92926771;DEL.POL.ITAPEVI;DEMACRO;DEL.SEC.CARAPICUIBA;ITAPEVI;Roubo (art. 157);Outros;ROUBO - OUTROS;5;2023
